allies,allies,allies,allies,allies,allies,allies,allies,axis,axis,axis,axis,axis,axis,axis,axis,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics,old_metrics
732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10008.0,12100.0,3000.0,0.0,0.0,0.0,0.0,0.0,117.0,Soviet Union,Finland   Germany,"Vyborg Offensive: Leningrad Front (10–20 June) 6,018 KIA & MIA 24,011 WIA & sick. Finnish estimation based on Soviet data and recalculations of losses including reinforcments and all units (Tapio Tiihonen, 2000): 60,000 KIA, WIA, MIA (52,000 losses of units and 8,000 losses of replacements) [2] Svir-Petrozavodsk Offensive:  Karelian Front (21 June – 9 August) 16,924 KIA & MIA 46,679 WIA & sick. [2] Virojoki-Lappeenranta Offensive (Finnish estimate based on Soviet data):  Leningrad Front (21 June – 15 July) 15,000 KIA & MIA 53,000 WIA & sick. Finnish estimation (Tapio Tiihonen, 2000): 129,000 KIA, WIA, MIA (based on recalculation of Soviet data, units, reinforcements. Tiihonen found contradictory information there.)  Total military losses of Soviet offensive in Karelian Isthmus:   (June 9 – July 18): 189,000 KIA, WIA and MIA [4] [5] Baltic Fleet and Lake Ladoga/Lake Onega Detachments  (Whole duration) 732 KIA & MIA 2,011 WIA & sick. [2] [Notes 1] [Notes 2]","Karelian Isthmus:  9,300 deceased 32,400 wounded (Karelian Isthmus June 9 – July 15) 3,000 captured (all fronts) Karelian Front:  3,600 deceased and 12,100 wounded (June 9 – July 15). Based on database of deceased Finnish military persons excluding non-battle deaths.  Total:  12,932 soldiers deceased (June 9 – July 15 in all fronts and all military branches) and 2,786 (July 16 – August 9.)  Deceased soldiers in all fronts  (June 9 – August 9, 1944): 10,008 KIA, 2,870 DIW (died in wounds), 2,802 MIA and confirmed deceased, 39 died in captivity, 726 non-combat deaths. [3]",,C.G.E. Mannerheim   Karl Lennart Oesch,Leonid Govorov   Kirill Meretskov,,"June 10 – August 9, 1944[1]","Karelo-Finnish SSR, Leningrad Oblast","Initial Soviet tactical victory, ending in stalemate

Moscow armistice",,"75,000 soldiers (Karelian Isthmus, initially) 268,000 soldiers (after reinforcements both Karelian Isthmus and Karelian Front) 1,930 artillery pieces 110 tanks/assault guns (30–40 modern, StuG III, T-34, KV-1) 248 aircraft (only 50 were modern, Bf 109, Ju 88) [1]","451,500 soldiers (+5 new divisions were sent later to Karelian Isthmus) [2] 10,500 artillery pieces 800 tanks 1,600 aircraft [1]",Soviets recapture East Karelia and southern Karelian Isthmus.,100.0,Vyborg–Petrozavodsk Offensive,Eastern Front,,https://en.wikipedia.org/wiki/Vyborg%E2%80%93Petrozavodsk_Offensive,,,,,,,,1944-06-01,1944-08-01
11014.0,0.0,0.0,318.0,113.0,0.0,0.0,0.0,41700.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,118.0,Soviet Union,Nazi Germany,11.014 killed  318 tanks destroyed 113 aircraft shot down{{ Citation needed }},"41,700 killed 126 tanks and assault guns destroyed 1.840 armord vehicles 17.800 taken prisoner{{ Citation needed }}",,Georg-Hans Reinhardt  ( Third Panzer Army ) Kurt von Tippelskirch  ( Fourth Army ),Hovhannes Bagramyan  ( 1st Baltic Front ) Ivan Chernyakhovsky  ( 3rd Belorussian Front ),,23–28 June 1944,Belorussian SSR53°N 23°E﻿ / ﻿53°N 23°E﻿ / 53; 23Coordinates: 53°N 23°E﻿ / ﻿53°N 23°E﻿ / 53; 23,Soviet victory,,14 infantry divisions 2 tank divisions (exact number of troops unknown),?,,100.0,Vitebsk–Orsha Offensive,Operation Bagration,,https://en.wikipedia.org/wiki/Vitebsk%E2%80%93Orsha_Offensive,,,,,,53.0,23.0,1944-06-01,1944-06-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,Soviet Union,Nazi Germany,?,"33,000 killed, 3,250 POW (Soviet est) [1]",,Kurt von Tippelskirch  ( Fourth Army ),Georgiy Zakharov ( 2nd Belorussian Front ),,"June 23, 1944 – June 28, 1944",Belorussian SSR,Soviet Victory,,?,?,,100.0,Mogilev Offensive,Operation Bagration,,https://en.wikipedia.org/wiki/Mogilev_Offensive,,,,,,,,1944-06-01,1944-06-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,Soviet Union,Germany,?,?,,Hans Jordan  ( Ninth Army ),Konstantin Rokossovsky ( 1st Belorussian Front ),,23–28 June 1944,Belorussian SSR,Soviet Victory,,"90,000",?,,100.0,Bobruysk Offensive,Operation Bagration,June 1944,https://en.wikipedia.org/wiki/Bobruysk_Offensive,,,,,,,,1944-06-01,1944-06-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Soviet Union,Germany,unknown,"100,000 troops caught in encirclement (40,000 killed or missing, rest either wounded or captured)",,Walter Model ( Army Group Centre )   Kurt von Tippelskirch   Dietrich von Saucken   Vincenz Müller  (elements of  Fourth Army ),Ivan Chernyakhovsky ( 3rd Belorussian Front )     Konstantin Rokossovsky ( 1st Belorussian Front )     Georgiy Zakharov ( 2nd Belorussian Front )     Hovhannes Bagramyan ( 1st Baltic Front ),,29 June — 4 July 1944,Belorussian SSR,Soviet Victory,,unknown,unknown,,100.0,Minsk Offensive,Operation Bagration,,https://en.wikipedia.org/wiki/Minsk_Offensive,,,,,,,,1944-06-01,1944-07-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,Soviet Union,Nazi Germany,?,"37,000 dead, 7,000 POW (Soviet est) [1]",,Georg-Hans Reinhardt  ( Third Panzer Army ) Rolf Wuthmann  ( IX Corps ),Hovhannes Bagramyan ( 1st Baltic Front ),,"June 29, 1944 – July 4, 1944",Belorussian SSR,Soviet Victory,,?,?,,100.0,Polotsk Offensive,Operation Bagration,,https://en.wikipedia.org/wiki/Polotsk_Offensive,,,,,,,,1944-06-01,1944-07-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,Soviet Union,Germany,,,,Georg-Hans Reinhardt ( Third Panzer Army ) Paul Laux  ( Sixteenth Army ),Hovhannes Bagramyan ( 1st Baltic Front ),,"July 5, 1944 – August 29, 1944","Belorussian SSR, Lithuania, and Latvia56°N 24°E﻿ / ﻿56°N 24°E﻿ / 56; 24Coordinates: 56°N 24°E﻿ / ﻿56°N 24°E﻿ / 56; 24",Soviet victory,,,,,100.0,Šiauliai Offensive,Operation Bagration,,https://en.wikipedia.org/wiki/%C5%A0iauliai_Offensive,,,,,,56.0,24.0,1944-07-01,1944-08-01
0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,8000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,124.0,Soviet Union,Germany,"50-70 tanks
 
?","8,000 killed; 5,000 captured in Vilnius alone (Soviet est)",,Ivan Chernyakhovsky   Pavel Rotmistrov,Walter Model   Dietrich von Saucken   Rainer Stahel   Theodor Tolsdorff,,July 1944,Belarus (Minsk Region) and Lithuania (Vilnius Region and Alytus Region)54°40′N 25°15′E﻿ / ﻿54.667°N 25.250°E﻿ / 54.667; 25.250Coordinates: 54°40′N 25°15′E﻿ / ﻿54.667°N 25.250°E﻿ / 54.667; 25.250,Soviet victory,,"~100,000","7,700",,100.0,Vilnius Offensive,Operation Bagration,,https://en.wikipedia.org/wiki/Vilnius_Offensive,Polish  Home Army,?,Aleksander Krzyżanowski   Antoni Olechnowicz,?,,54.667,25.25,1944-07-01,1944-07-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,Soviet Union,Nazi Germany,?,"30,000 killed, 1,011 POW (Soviet est) [1]",,Helmuth Weidling  (remnants of  Fourth Army ) Walter Weiß  (elements of  Second Army ),Georgy Zakharov ( 2nd Belorussian Front ),,5–27 July 1944,Poland,Soviet victory,,?,?,,100.0,Belostock Offensive,Operation Bagration,July 1944,https://en.wikipedia.org/wiki/Belostock_Offensive,,,,,,,,1944-07-01,1944-07-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,Soviet Union   Poland,Germany   Romania,,,,Josef Harpe  ( Army Group North Ukraine )   Georg Hans Reinhardt  ( Army Group Centre ),Konstantin Rokossovsky  ( 1st Belorussian Front ),,"18 July - 2 August 1944 (primary operation), 30 September 1944 (secondary operation)",Eastern Poland and Western Belarus,Soviet victory,,,,,100.0,Lublin–Brest Offensive,Operation Bagration,,https://en.wikipedia.org/wiki/Lublin%E2%80%93Brest_Offensive,,,,,,,,1944-07-01,1944-09-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,Soviet Union,Germany,,,,Walter Model ( Army Group Centre ),Ivan Chernyakhovsky ( 3rd Belorussian Front ),,"July 28 - August 28, 1944","Kaunas area, Lithuania54°55′N 24°00′E﻿ / ﻿54.917°N 24.000°E﻿ / 54.917; 24.000Coordinates: 54°55′N 24°00′E﻿ / ﻿54.917°N 24.000°E﻿ / 54.917; 24.000",Soviet victory,,,,,100.0,Kaunas Offensive,Operation Bagration,,https://en.wikipedia.org/wiki/Kaunas_Offensive,,,,,,54.917,24.0,1944-07-01,1944-08-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,Soviet Union,Nazi Germany,?,?,,"Helmuth Weidling , Friedrich Herrlein",Gyorgy Zakharov ( 2nd Belorussian Front ),,"August 6, 1944 – August 14, 1944",Poland,,,?,?,,100.0,Osovets Offensive,Operation Bagration,,https://en.wikipedia.org/wiki/Osovets_Offensive,,,,,,,,1944-08-01,1944-08-01
1458.0,6159.0,0.0,600.0,280.0,0.0,0.0,0.0,1350.0,6300.0,0.0,3.0,12.0,0.0,0.0,0.0,130.0,Soviet Union,Finland Supported by:   Nazi Germany,"Finnish estimate: 600 tanks [11] 120–280 aircraft [5] Later Finnish estimate : 21st Army: estimated 4,500–5,500 killed 13,500–14,500 wounded [12] [13] [ verification needed ] 23rd Army: 1,458 killed, 288 missing, 6,159 wounded [14] 27,500 total casualties","Finnish:  c. 8,750 total
 
 1,350 killed [6] 
 1,100 missing [6] 
 6,300 wounded [5] 
 3 tanks destroyed  [10] 
 12 aircraft [10] 
   German: 
 
 33 aircraft [10]",,Carl Gustaf Emil Mannerheim     Karl Lennart Oesch   Kurt Kuhlmey,Leonid Govorov  Dmitry Gusev   Aleksandr Cherepanov,,"June 25 to July 9, 1944",60°46′N 28°53′E﻿ / ﻿60.767°N 28.883°E﻿ / 60.767; 28.883﻿ (Battle of Tali-Ihantala)Coordinates: 60°46′N 28°53′E﻿ / ﻿60.767°N 28.883°E﻿ / 60.767; 28.883﻿ (Battle of Tali-Ihantala)Karelian Isthmus,Finnish victory[1][2][3],,"50,000 [4] [5]  4,000 [6]","150,000 [5] [7] [8] [6] Soviet sources: 148,000–160,000 [9]",,100.0,Battle of Tali-Ihantala,Eastern Front,,https://en.wikipedia.org/wiki/Battle_of_Tali-Ihantala,,,,,,60.767,28.883,1944-06-01,1944-07-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,Soviet Union,Finland       Nazi Germany,,,,Leonid Govorov,Pekka Enkainen   Hero Breusing,,"June 30 – July 10, 1944",Viborg Bay60°35′N 28°30′E﻿ / ﻿60.583°N 28.500°E﻿ / 60.583; 28.500Coordinates: 60°35′N 28°30′E﻿ / ﻿60.583°N 28.500°E﻿ / 60.583; 28.500,"Finnish/German defensive victory[1]

Minor Soviet strategic victory",,,,Soviets capture the main Viborg Bay islands,100.0,Battle of the Bay of Viipuri,Eastern Front,June–July 1944,https://en.wikipedia.org/wiki/Battle_of_the_Bay_of_Viipuri,,,,,,60.583,28.5,1944-06-01,1944-07-01
65001.0,224295.0,0.0,1269.0,289.0,0.0,0.0,0.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,"Soviet Union   Poland 
 
 
   Armia Krajowa ( 23-27 July )",Germany   Hungary,"65,001 killed, missing or captured 224,295 wounded 289,296 overall 1,269 tanks and SP guns  289 aircraft [2]","55,000 killed, missing and captured 136,860 overall [3]",,Josef Harpe ( Army Group North Ukraine ),Ivan Konev ( 1st Ukrainian Front ),,13 July 1944 – 29 August 1944,Western Ukraine/Eastern Poland,Allied victory,,"900,000 men 900 AFVs 6,300 guns [1]","1,002,200 men [2] 1,979 AFVs 11,265 guns",,100.0,Lvov–Sandomierz Offensive,Eastern Front,,https://en.wikipedia.org/wiki/Lvov%E2%80%93Sandomierz_Offensive,,,,,,,,1944-07-01,1944-08-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,Soviet Union,Nazi Germany,,,,Dietrich von Saucken,Alexei Radzievsky,,1–10 August 1944,"near Radzymin, Poland",German victory,,XXXIX Panzer Corps,2nd Guards Tank Army,,100.0,Battle of Radzymin (1944),Eastern Front,,https://en.wikipedia.org/wiki/Battle_of_Radzymin_(1944),,,,,,,,1944-08-01,1944-08-01
5660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,"Polish Underground State     Polish First Army (from 14 September) [1] 
 
 
 Supported by: 
 
   United Kingdom   (4 August – 21 September)   United States (only on 18 September)   South Africa   Soviet Union (from 13 September)",Germany,"Polish resistance :   15,200 killed and missing [7]   
5,000  WIA [7]    15,000  POW  (Incl. capitulation agreement) [7]   
 
 
 Polish First Army : 5,660 casualties [7] 
 
 Warsaw Airlift : 41 destroyed aircraft (360 aircrew killed)","German forces :  2,000–17,000 [8]  killed and missing   9,000 WIA",,Tadeusz Bór-Komorowski   ( POW )     Tadeusz Pełczyński   ( POW )     Antoni Chruściel   ( POW )     Karol Ziemski   ( POW )     Edward Pfeiffer   ( POW )     Leopold Okulicki     Jan Mazurkiewicz     Zygmunt Berling,Walter Model       Nikolaus von Vormann       Rainer Stahel       Erich von dem Bach-Zelewski       Heinz Reinefarth       Bronislav Kaminski       Oskar Dirlewanger     Petro Dyachenko     Robert Ritter von Greim,,1 August – 2 October 1944 (63 days),"Warsaw, Poland52°13′48″N 21°00′39″E﻿ / ﻿52.23000°N 21.01083°E﻿ / 52.23000; 21.01083Coordinates: 52°13′48″N 21°00′39″E﻿ / ﻿52.23000°N 21.01083°E﻿ / 52.23000; 21.01083",German victory,,"20,000 [3] –49,000 [4] 
 
2,500 equipped with guns (initially)","13,000 [5] –25,000 [6]  (initially)
 
Throughout the course of uprising: ~ 50,000",Destruction of the city,100.0,Warsaw Uprising,Eastern Front,,https://en.wikipedia.org/wiki/Warsaw_Uprising,,,,,,52.23,21.01083,1944-08-01,1944-10-01
2000.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,40.0,0.0,26.0,0.0,0.0,135.0,Soviet Union     Poland,Germany,"27 tanks 
 
~2,000 Casualties (Killed, Wounded and Missing)","At least 40 tanks, 26 guns and mortars, 9 APCs  
 
 ~1,000 Casualties (Killed, Wounded and Captured)",,Gen.Maj.  Schmalz,2nd Lt. Świetana,,"August 9–16, 1944","Studzianki, Poland",Soviet-Polish victory,,3 divisions,Polish 1st Armoured Brigade     8th Soviet Army,,100.0,Battle of Studzianki,Eastern Front,,https://en.wikipedia.org/wiki/Battle_of_Studzianki,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,Soviet Union,Germany,,,,Georg-Hans Reinhardt ( Army Group Centre )   Erhard Raus ( Third Panzer Army ),Ivan Chernyakhovsky ( 3rd Belorussian Front )   Hovhannes Bagramyan ( 1st Baltic Front ),,16 August 1944 – 27 August 1944,Western Latvia55°50′N 23°10′E﻿ / ﻿55.833°N 23.167°E﻿ / 55.833; 23.167Coordinates: 55°50′N 23°10′E﻿ / ﻿55.833°N 23.167°E﻿ / 55.833; 23.167,Inconclusive,,,,,100.0,Operation Doppelkopf,Eastern Front,,https://en.wikipedia.org/wiki/Operation_Doppelkopf,,,,,,55.833,23.167,1944-08-01,1944-08-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,Soviet Union,"Germany 
   Romania",unknown,unknown [a],,"Otto Wöhler 
 Hasso von Manteuffel 
   Mihai Racoviţǎ","Ivan Konev 
 Semen Bogdanov 
 F.F. Zhmachenko 
 Sergei Trofimenko",,9–12 April 1944,Eastern Romania,Axis victory[1][2],,"1  Panzergrenadier  Division [3] 
 2  Armoured  Divisions [4] 
 3  Infantry  Divisions [5]","14 Rifle Divisions [6] 
 1 Airborne Division [7] 
 elements of a Tank army [4]",,100.0,First Battle of Târgu Frumos,Battle of Târgul Frumos,,https://en.wikipedia.org/wiki/First_Battle_of_T%C3%A2rgu_Frumos,,,,,,,,1944-04-01,1944-04-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,Soviet Union,Germany   Romania,unknown,unknown,,Ferdinand Schoerner   Mihai Racoviță,Ivan Konev,,2–8 May 1944[1],Eastern Romania,Axis victory,,,,,100.0,Second Battle of Târgu Frumos,Battle of Târgul Frumos,,https://en.wikipedia.org/wiki/Second_Battle_of_T%C3%A2rgu_Frumos,,,,,,,,1944-05-01,1944-05-01
12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4200.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,"1st Czechoslovak Army in Slovakia 
 
   Slovak Insurgent Air Force 
   Soviet Air Force   US Army Air Force","Germany   Slovak Republic 
 
   POHG","12,000 KIA and murdered in reprisals","4200 killed, 5,000 wounded, 300 captives",,Gottlob Berger   Hermann Höfle   Ferdinand Čatloš,Ján Golian   †   Rudolf Viest   †,,"August 29 – October 28, 1944",Slovakia,"German and collaborator victory 

Continued partisan resistance",,"40,000, later increased to 83,000","18,000 initially, later increased to 78,000",,100.0,Slovak National Uprising,Eastern Front,,https://en.wikipedia.org/wiki/Slovak_National_Uprising,,,,,,,,1944-10-01,1944-10-01
10060.0,13548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,Soviet Union   Czechoslovakia,Germany   Hungary,"10,060 killed 41,387 wounded 13,548 sick 1,806 missing [4] (modern Czech estimates) 131,000 [1] (German historian Freiser)","61,000 (Czech estimates) [2] 70,000 (modern Russian estimates) [3]",,Gotthard Heinrici   Béla Miklós  (8-16 Sept 1944)   Dezső László  (16 Sept-28 Oct 1944),Ivan Konev   Andrei Grechko   Kirill Moskalenko   Ludvík Svoboda,,8 September – 28 October 1944,"Dukla Pass, present-day Slovakia-Poland border","Soviet and Czechoslovak tactical victory

Soviet failure to join Slovak rebel troops
Axis withdrawal from the area",,"100,000 soldiers 2,000 artillery pieces 350 tanks","378,000 men [1] 16,700 Czechoslovak soldiers 1,517 artillery pieces 1,724 mortars 1,000 tanks",,100.0,Battle of the Dukla Pass,Eastern Front,,https://en.wikipedia.org/wiki/Battle_of_the_Dukla_Pass,,,,,,,,1944-09-01,1944-10-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,Soviet Union,Germany,,,,Ferdinand Schörner,Ivan Bagramyan Andrei Yeremenko   Ivan Maslennikov,,"September 14 - October 24, 1944","Latvia, Estonia",Soviet victory,,,,,100.0,Riga Offensive (1944),Baltic Offensive,,https://en.wikipedia.org/wiki/Riga_Offensive_(1944),,,,,,,,1944-09-01,1944-10-01
1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,146.0,Soviet Union,Estonian conscripts,"~1,000","500 dead,  700 captured [1]",,Juhan Vermet,August Feldman,,"September 21, 1944","Porkuni, Viru County, EstoniaCoordinates: 59°10′40″N 26°09′37″E﻿ / ﻿59.17778°N 26.16028°E﻿ / 59.17778; 26.16028",Soviet victory,,"1,500","10,000",,100.0,Battle of Porkuni,Tallinn Offensive,,https://en.wikipedia.org/wiki/Battle_of_Porkuni,,,,,,59.17778,26.16028,1944-09-01,1944-09-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,148.0,Soviet Union   Finland [1],Germany,unknown,"7,000 killed 700 captured 1,400 horses killed Total : 13,500 casualties",,Ferdinand Schörner,Leonid Govorov,,"September 29, 1944 – November 24, 1944","West Estonian archipelago (Moonsund archipelago), Estonia",Soviet victory,,"18,000",unknown,,100.0,Moonsund Landing Operation,Baltic Offensive,,https://en.wikipedia.org/wiki/Moonsund_Landing_Operation,,,,,,,,1944-09-01,1944-11-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,Soviet Union,Germany,,,,Erhard Raus ( Third Panzer Army ) Hans Gollnick ( XXVIII Corps ),Hovhannes Bagramyan ( 1st Baltic Front ),,5–22 October 1944 (main offensive); 28 January 1945 (end of siege),Klaipėda (Lithuania / East Prussia)55°40′N 21°30′E﻿ / ﻿55.667°N 21.500°E﻿ / 55.667; 21.500Coordinates: 55°40′N 21°30′E﻿ / ﻿55.667°N 21.500°E﻿ / 55.667; 21.500,Soviet victory,,,,,100.0,Battle of Memel,Baltic Offensive,,https://en.wikipedia.org/wiki/Battle_of_Memel,,,,,,55.667,21.5,1944-10-01,1945-01-01
2953.0,14488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,Allies :    Soviet Union   Yugoslav Partisans   Bulgaria,"Axis :   Germany 
 
   Government of National Salvation","Soviets : 4,350 killed or missing 14,488 wounded or sick 18,838 overall [2] 
 
 Yugoslav Partisans : 2,953 dead (assault on Belgrade only) [3]","45,000 [ citation needed ]",,Fyodor Tolbukhin   Vladimir Zhdanov   Peko Dapčević   Danilo Lekić   Vladimir Stoychev   Kiril Stanchev,Maximilian von Weichs   Wilhelm Schneckenburger   †   Hans Felber   Alexander Löhr,,28 September 1944 – 20 October 1944[1],"Belgrade, Yugoslavia",Decisive Allied victory,,"580,000 troops 3,640 artillery pieces 520 tanks and assault guns 1,420 aircraft 80 ships","150,000 troops (mostly 2nd tier infantry & non-German support troops) 2,100 artillery pieces 125 tanks and assault guns 350 aircraft 70 ships",,100.0,Belgrade Offensive,Eastern Front,,https://en.wikipedia.org/wiki/Belgrade_Offensive,,,,,,,,1944-09-01,1944-10-01
19713.0,64297.0,0.0,500.0,0.0,1656.0,0.0,0.0,15000.0,0.0,0.0,200.0,0.0,490.0,0.0,0.0,153.0,Soviet Union   Romania,Germany   Hungary,"19,713 killed or missing and 64,297 wounded or sick [4]  33,500 killed or wounded [nb 2] Total:  117,360 men (including 5,073 POW) ~500 tanks lost  1,656 guns lost","~15,000 killed or wounded  20,000 killed or wounded Total:  53,000 men  (including ~18,000 POW) ~200 tanks lost  490 guns lost [2] [nb 1] [3]",,Johannes Friessner ( Army Group South ),Rodion Malinovsky ( 2nd Ukrainian Front ),,6–29 October 1944,"Debrecen / Nyíregyháza, Hungary",Tactical German victoryStrategic Soviet victory,,"1 October: [1] 31 divisions and brigades  240,952 men  190,000 men 293 tanks and assault guns 3,500 guns and mortars 741 aircraft","1 October: [1] 84 divisions and brigades  698,200 men  167,306 men 825 tanks and assault guns 10,238 guns and mortars 1,216 aircraft",,100.0,Battle of Debrecen,Eastern Front,,https://en.wikipedia.org/wiki/Battle_of_Debrecen,,,,,,,,1944-10-01,1944-10-01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,Hungary,Nazi Germany   Arrow Cross Party,,,,Miklós Horthy Géza Lakatos Lajos Csatay János Vörös Béla Miklós Lajos Veress,Edmund Veesenmayer Otto Skorzeny Ferenc Szálasi Károly Beregfy Iván Hindy,,15–16 October 1944,"Budapest, Kingdom of Hungary",Overthrow of Regent Miklós HorthyPro-Nazi Arrow Cross Party came to powerBeginning of the Holocaust in Hungary,,,,,100.0,Operation Panzerfaust,Eastern Front,,https://en.wikipedia.org/wiki/Operation_Panzerfaust,,,,,,,,1944-10-01,1944-10-01
160948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117871.0,0.0,189112.0,0.0,0.0,0.0,0.0,0.0,155.0,Soviet Union,Germany,"2nd Baltic Front only: 16 Feb.–8 May 1945 160,948 men [2] [1]","October 1944–8 May 1945 
117,871 killed, wounded and missing (39,537 in February–March 1945) [1] 
 
189,112 captured on 9 May 1945 [1]",,Ferdinand Schörner Lothar Rendulic   Heinrich von Vietinghoff Carl Hilpert,Ivan Bagramyan Andrey Yeryomenko   Leonid Govorov,,9 October 1944 – 10 May 1945,"Realm Commissariat Ostland
General district of Latvia
Kreisgebiete Liepaja
Kreise Aizpute
Kreise Kuldiga
Kreise Liepaja
Kreise Liepaja (city)
Kreise Talsi
Kreise Ventspils
Kreisgebiete Jelgava
Kreise Jelgava
Kreise Tukums
General district of Lithuania
Kreisgebiete Siauliai
Kreise Kretinga
Kreise Mazeikiai",Stalemate followed by the unconditional surrender of German forces in Courland on 8 and 9 May 1945.,,,,,100.0,Courland Pocket,Eastern Front,,https://en.wikipedia.org/wiki/Courland_Pocket,,,,,,,,1944-10-01,1945-05-01
