date,boro,cause_1,cause_10,cause_11,cause_12,cause_13,cause_14,cause_15,cause_2,cause_3,cause_4,cause_5,cause_6,cause_7,cause_8,cause_9,complaints,events_1,events_10,events_11,events_12,events_13,events_14,events_15,events_2,events_3,events_4,events_5,events_6,events_7,events_8,events_9
2019-04-04,STATEN ISLAND,Request Large Bulky Item Collection,General Construction/Plumbing,Noise - Residential,Derelict Vehicle,Traffic Signal Condition,DOF Property - Reduction Issue,Blocked Driveway,Electronics Waste,Street Condition,Sanitation Condition,Missed Collection (All Materials),Illegal Parking,Water System,Dirty Conditions,PLUMBING,"(449,)",43,12.0,10.0,10.0,10.0,9.0,9.0,39,37.0,27.0,26.0,24.0,15.0,15.0,14.0
2019-04-04,Unspecified,Benefit Card Replacement,Ferry Inquiry,Illegal Parking,Street Condition,DCA / DOH New License Application Request,DOF Parking - DMV Clearance,Sidewalk Condition,DOF Parking - Payment Issue,HPD Literature Request,For Hire Vehicle Complaint,Highway Condition,Question,Maintenance or Facility,Taxi Complaint,DOF Parking - Request Copy,"(148,)",41,3.0,3.0,3.0,2.0,2.0,2.0,20,15.0,14.0,8.0,5.0,4.0,4.0,3.0
2019-04-05,NYC,HEAT/HOT WATER,Water System,General Construction/Plumbing,PAINT/PLASTER,Derelict Vehicle,Noise - Commercial,PLUMBING,Noise - Residential,Illegal Parking,Request Large Bulky Item Collection,Street Light Condition,Blocked Driveway,Street Condition,UNSANITARY CONDITION,Missed Collection (All Materials),"(7164,)",643,153.0,148.0,140.0,131.0,129.0,123.0,535,534.0,469.0,374.0,336.0,248.0,197.0,157.0
2019-04-05,BRONX,HEAT/HOT WATER,Derelict Vehicles,GENERAL,ELECTRIC,DOOR/WINDOW,Derelict Vehicle,WATER LEAK,Noise - Residential,Street Light Condition,Illegal Parking,UNSANITARY CONDITION,Blocked Driveway,PAINT/PLASTER,PLUMBING,FLOORING/STAIRS,"(1225,)",184,25.0,23.0,22.0,22.0,21.0,20.0,145,118.0,82.0,52.0,46.0,44.0,43.0,26.0
2019-04-05,BROOKLYN,HEAT/HOT WATER,Street Condition,General Construction/Plumbing,Electronics Waste,Derelict Vehicles,Missed Collection (All Materials),Noise - Commercial,Illegal Parking,Noise - Residential,Request Large Bulky Item Collection,Blocked Driveway,UNSANITARY CONDITION,Water System,Graffiti,Street Light Condition,"(2435,)",233,61.0,58.0,54.0,53.0,51.0,48.0,200,178.0,168.0,152.0,84.0,70.0,70.0,65.0
2019-04-05,MANHATTAN,HEAT/HOT WATER,UNSANITARY CONDITION,For Hire Vehicle Complaint,PLUMBING,Taxi Complaint,General Construction/Plumbing,Noise - Street/Sidewalk,Noise - Residential,Street Light Condition,Illegal Parking,Request Large Bulky Item Collection,Noise,PAINT/PLASTER,Street Condition,Noise - Commercial,"(1401,)",146,39.0,33.0,31.0,30.0,30.0,25.0,119,109.0,88.0,60.0,54.0,50.0,49.0,47.0
2019-04-05,QUEENS,Request Large Bulky Item Collection,Noise - Vehicle,Derelict Vehicles,Water System,Traffic Signal Condition,Sidewalk Condition,General Construction/Plumbing,Illegal Parking,Blocked Driveway,Noise - Residential,Street Light Condition,Street Condition,HEAT/HOT WATER,Missed Collection (All Materials),Derelict Vehicle,"(1642,)",185,47.0,40.0,38.0,38.0,36.0,36.0,132,123.0,85.0,80.0,80.0,74.0,61.0,51.0
2019-04-05,STATEN ISLAND,Street Condition,Dirty Conditions,Noise - Residential,Building/Use,HEAT/HOT WATER,Sewer,Blocked Driveway,Request Large Bulky Item Collection,Illegal Parking,Missed Collection (All Materials),Electronics Waste,Derelict Vehicle,Water System,Sanitation Condition,General Construction/Plumbing,"(355,)",43,9.0,7.0,7.0,6.0,6.0,6.0,40,31.0,29.0,27.0,18.0,13.0,13.0,10.0
2019-04-05,Unspecified,Benefit Card Replacement,For Hire Vehicle Complaint,DOF Parking - Request Copy,Forms,Illegal Parking,DOF Parking - Request Status,For Hire Vehicle Report,DOF Parking - Payment Issue,HPD Literature Request,DCA / DOH New License Application Request,Highway Condition,Taxi Complaint,Bridge Condition,Broken Parking Meter,Traffic Signal Condition,"(106,)",43,2.0,2.0,1.0,1.0,1.0,1.0,18,7.0,7.0,4.0,3.0,2.0,2.0,2.0
2019-04-06,NYC,Noise - Residential,Street Condition,Water System,Missed Collection (All Materials),UNSANITARY CONDITION,Sanitation Condition,PLUMBING,Illegal Parking,Noise - Street/Sidewalk,Blocked Driveway,Request Large Bulky Item Collection,HEAT/HOT WATER,Noise - Commercial,Noise,Noise - Vehicle,"(6113,)",1093,163.0,146.0,128.0,113.0,94.0,85.0,463,398.0,377.0,346.0,308.0,252.0,232.0,195.0
2019-04-06,BRONX,Noise - Residential,PLUMBING,WATER LEAK,Noise - Commercial,Street Condition,DOOR/WINDOW,Derelict Vehicle,HEAT/HOT WATER,Noise - Street/Sidewalk,Blocked Driveway,Illegal Parking,Noise - Vehicle,Water System,UNSANITARY CONDITION,PAINT/PLASTER,"(1012,)",265,25.0,23.0,21.0,21.0,19.0,17.0,96,79.0,68.0,41.0,32.0,32.0,30.0,29.0
2019-04-06,BROOKLYN,Noise - Residential,Noise - Vehicle,UNSANITARY CONDITION,Electronics Waste,Sanitation Condition,Street Condition,Missed Collection (All Materials),Illegal Parking,Blocked Driveway,Noise - Street/Sidewalk,Request Large Bulky Item Collection,HEAT/HOT WATER,Noise - Commercial,Water System,Noise,"(1907,)",300,51.0,39.0,39.0,38.0,36.0,35.0,163,130.0,125.0,115.0,108.0,88.0,59.0,57.0
2019-04-06,MANHATTAN,Noise - Residential,Taxi Complaint,Request Large Bulky Item Collection,UNSANITARY CONDITION,Homeless Person Assistance,PLUMBING,Broken Parking Meter,Noise - Street/Sidewalk,Noise,Noise - Commercial,HEAT/HOT WATER,Illegal Parking,Noise - Vehicle,For Hire Vehicle Complaint,Street Condition,"(1365,)",270,27.0,26.0,25.0,25.0,20.0,19.0,138,122.0,90.0,84.0,74.0,41.0,39.0,37.0
2019-04-06,QUEENS,Noise - Residential,Missed Collection (All Materials),Water System,Derelict Vehicle,Traffic Signal Condition,Derelict Vehicles,Sanitation Condition,Illegal Parking,Request Large Bulky Item Collection,Blocked Driveway,Noise - Vehicle,Noise - Street/Sidewalk,Noise - Commercial,Street Condition,Noise,"(1443,)",216,33.0,30.0,29.0,25.0,23.0,23.0,162,161.0,150.0,67.0,49.0,43.0,43.0,39.0
2019-04-06,STATEN ISLAND,Missed Collection (All Materials),Noise - Commercial,Sewer,Water System,Noise,Noise - Street/Sidewalk,Dirty Conditions,Noise - Residential,Request Large Bulky Item Collection,Street Condition,Illegal Parking,Blocked Driveway,Electronics Waste,Sanitation Condition,Derelict Vehicle,"(337,)",42,10.0,8.0,7.0,7.0,7.0,5.0,41,37.0,25.0,21.0,19.0,18.0,12.0,10.0
2019-04-06,Unspecified,Maintenance or Facility,Housing Options,Broken Parking Meter,Traffic Signal Condition,Street Sign - Missing,Sidewalk Condition,Taxi Complaint,Benefit Card Replacement,HPD Literature Request,Violation of Park Rules,Ferry Inquiry,DCA / DOH New License Application Request,Illegal Parking,Highway Condition,For Hire Vehicle Complaint,"(49,)",9,1.0,1.0,1.0,1.0,1.0,1.0,7,7.0,5.0,3.0,2.0,2.0,2.0,1.0
2019-04-07,NYC,Noise - Residential,Noise - Vehicle,Noise,Missed Collection (All Materials),UNSANITARY CONDITION,Electronics Waste,Water System,Illegal Parking,Request Large Bulky Item Collection,Noise - Street/Sidewalk,Blocked Driveway,HEAT/HOT WATER,New Tree Request,Street Condition,Noise - Commercial,"(6281,)",1083,171.0,157.0,149.0,107.0,98.0,91.0,558,519.0,377.0,364.0,303.0,224.0,221.0,220.0
2019-04-07,BRONX,Noise - Residential,WATER LEAK,PAINT/PLASTER,Request Large Bulky Item Collection,DOOR/WINDOW,Derelict Vehicles,FLOORING/STAIRS,New Tree Request,HEAT/HOT WATER,Noise - Street/Sidewalk,Blocked Driveway,Illegal Parking,Noise - Vehicle,UNSANITARY CONDITION,PLUMBING,"(1213,)",278,30.0,26.0,23.0,19.0,19.0,17.0,126,105.0,82.0,76.0,76.0,44.0,37.0,36.0
2019-04-07,BROOKLYN,Noise - Residential,Street Condition,Noise,UNSANITARY CONDITION,Sanitation Condition,Water System,Derelict Vehicles,Request Large Bulky Item Collection,Illegal Parking,Blocked Driveway,HEAT/HOT WATER,Noise - Street/Sidewalk,Noise - Commercial,Missed Collection (All Materials),Electronics Waste,"(1881,)",283,51.0,46.0,38.0,37.0,32.0,31.0,219,165.0,114.0,105.0,85.0,75.0,61.0,54.0
2019-04-07,MANHATTAN,Noise - Residential,Taxi Complaint,Homeless Person Assistance,For Hire Vehicle Complaint,Water System,Rodent,ELECTRIC,Noise - Street/Sidewalk,Illegal Parking,Noise - Commercial,Noise,HEAT/HOT WATER,Noise - Vehicle,Request Large Bulky Item Collection,Street Condition,"(1281,)",251,29.0,25.0,25.0,17.0,17.0,14.0,159,83.0,81.0,80.0,56.0,55.0,47.0,40.0
2019-04-07,QUEENS,Noise - Residential,Missed Collection (All Materials),Derelict Vehicle,HEAT/HOT WATER,Water System,Electronics Waste,UNSANITARY CONDITION,Illegal Parking,Request Large Bulky Item Collection,Blocked Driveway,Street Condition,New Tree Request,Noise - Vehicle,Noise - Commercial,Noise - Street/Sidewalk,"(1573,)",243,37.0,36.0,35.0,26.0,22.0,18.0,206,178.0,159.0,97.0,73.0,47.0,46.0,46.0
2019-04-07,STATEN ISLAND,Request Large Bulky Item Collection,Noise,Sidewalk Condition,Noise - Street/Sidewalk,Root/Sewer/Sidewalk Condition,Street Light Condition,Rodent,Illegal Parking,Noise - Residential,Missed Collection (All Materials),Electronics Waste,Street Condition,Dirty Conditions,Blocked Driveway,Derelict Vehicle,"(285,)",52,6.0,4.0,4.0,4.0,4.0,4.0,27,24.0,24.0,22.0,20.0,17.0,9.0,8.0
2019-04-07,Unspecified,Benefit Card Replacement,Noise - Street/Sidewalk,Street Condition,Traffic,Taxi Report,Illegal Parking,DCA / DOH New License Application Request,Highway Condition,HPD Literature Request,Taxi Complaint,Noise - Residential,Ferry Inquiry,Animal in a Park,For Hire Vehicle Complaint,Taxi Compliment,"(48,)",9,1.0,1.0,1.0,1.0,1.0,1.0,8,6.0,5.0,4.0,3.0,2.0,2.0,1.0
2019-04-08,NYC,Request Large Bulky Item Collection,Street Light Condition,Noise,PAINT/PLASTER,Noise - Vehicle,Building/Use,Sanitation Condition,Illegal Parking,Noise - Residential,Blocked Driveway,Street Condition,General Construction/Plumbing,Noise - Street/Sidewalk,HEAT/HOT WATER,UNSANITARY CONDITION,"(8564,)",789,246.0,218.0,209.0,164.0,161.0,157.0,523,487.0,372.0,345.0,296.0,294.0,292.0,278.0
2019-04-08,BRONX,Noise - Residential,WATER LEAK,PLUMBING,General Construction/Plumbing,Street Condition,GENERAL,Noise - Vehicle,HEAT/HOT WATER,UNSANITARY CONDITION,Blocked Driveway,PAINT/PLASTER,Noise - Street/Sidewalk,Illegal Parking,Request Large Bulky Item Collection,FLOORING/STAIRS,"(1275,)",106,40.0,37.0,32.0,32.0,30.0,26.0,96,84.0,80.0,71.0,53.0,51.0,43.0,40.0
2019-04-08,BROOKLYN,Request Large Bulky Item Collection,Street Condition,Noise,Derelict Vehicles,Sanitation Condition,Electronics Waste,Rodent,Illegal Parking,Blocked Driveway,Noise - Residential,General Construction/Plumbing,UNSANITARY CONDITION,HEAT/HOT WATER,Noise - Street/Sidewalk,Street Light Condition,"(2751,)",311,73.0,69.0,65.0,64.0,64.0,61.0,180,135.0,131.0,129.0,93.0,86.0,84.0,81.0
2019-04-08,MANHATTAN,Noise - Residential,UNSANITARY CONDITION,PAINT/PLASTER,Homeless Person Assistance,DOOR/WINDOW,PLUMBING,Noise - Vehicle,Noise - Street/Sidewalk,Illegal Parking,Noise,Request Large Bulky Item Collection,HEAT/HOT WATER,Construction Safety Enforcement,General Construction/Plumbing,Street Condition,"(1630,)",123,46.0,44.0,42.0,42.0,38.0,38.0,110,94.0,90.0,87.0,64.0,61.0,57.0,53.0
2019-04-08,QUEENS,Request Large Bulky Item Collection,Noise - Vehicle,UNSANITARY CONDITION,HEAT/HOT WATER,Noise,Derelict Vehicles,Construction Safety Enforcement,Illegal Parking,Street Condition,Blocked Driveway,Noise - Residential,Street Light Condition,Building/Use,General Construction/Plumbing,Derelict Vehicle,"(2255,)",284,57.0,46.0,43.0,43.0,40.0,38.0,163,147.0,140.0,110.0,107.0,74.0,66.0,64.0
2019-04-08,STATEN ISLAND,Request Large Bulky Item Collection,Sidewalk Condition,Derelict Vehicle,General Construction/Plumbing,PLUMBING,Building/Use,DOOR/WINDOW,Street Condition,Electronics Waste,Illegal Parking,Street Light Condition,PAINT/PLASTER,Sanitation Condition,Noise - Residential,Dirty Conditions,"(531,)",64,15.0,14.0,12.0,11.0,10.0,10.0,40,40.0,31.0,30.0,18.0,17.0,17.0,16.0
2019-04-08,Unspecified,Benefit Card Replacement,Ferry Inquiry,DCA / DOH New License Application Request,Traffic Signal Condition,Illegal Parking,Taxi Compliment,Street Sign - Missing,DOF Parking - Payment Issue,Highway Condition,HPD Literature Request,Maintenance or Facility,For Hire Vehicle Complaint,Street Light Condition,Question,SCRIE,"(122,)",19,4.0,4.0,4.0,4.0,3.0,2.0,16,12.0,11.0,8.0,6.0,5.0,4.0,4.0
2019-04-09,NYC,Request Large Bulky Item Collection,General Construction/Plumbing,PAINT/PLASTER,Water System,PLUMBING,Derelict Vehicles,Sanitation Condition,HEAT/HOT WATER,Illegal Parking,Street Light Condition,Noise - Residential,Street Condition,Blocked Driveway,Noise,UNSANITARY CONDITION,"(8339,)",665,205.0,171.0,168.0,167.0,147.0,134.0,630,577.0,455.0,430.0,399.0,360.0,248.0,247.0
2019-04-09,BRONX,HEAT/HOT WATER,Construction Safety Enforcement,Request Large Bulky Item Collection,WATER LEAK,Derelict Vehicles,FLOORING/STAIRS,DOOR/WINDOW,Street Light Condition,Noise - Residential,UNSANITARY CONDITION,Blocked Driveway,Illegal Parking,PLUMBING,PAINT/PLASTER,Street Condition,"(1603,)",266,44.0,41.0,39.0,33.0,33.0,31.0,182,124.0,91.0,57.0,54.0,53.0,50.0,47.0
2019-04-09,BROOKLYN,Request Large Bulky Item Collection,PAINT/PLASTER,Derelict Vehicles,Electronics Waste,Sanitation Condition,Noise,Missed Collection (All Materials),Illegal Parking,Blocked Driveway,HEAT/HOT WATER,Street Condition,Street Light Condition,Noise - Residential,General Construction/Plumbing,UNSANITARY CONDITION,"(2693,)",249,75.0,63.0,61.0,57.0,56.0,55.0,190,156.0,146.0,123.0,122.0,110.0,96.0,92.0
2019-04-09,MANHATTAN,HEAT/HOT WATER,PLUMBING,General Construction/Plumbing,PAINT/PLASTER,UNSANITARY CONDITION,Construction Safety Enforcement,DOOR/WINDOW,Noise,Noise - Residential,Illegal Parking,Request Large Bulky Item Collection,Street Light Condition,Street Condition,Noise - Street/Sidewalk,Noise - Commercial,"(1526,)",149,39.0,36.0,36.0,34.0,34.0,23.0,141,111.0,110.0,64.0,62.0,58.0,53.0,46.0
2019-04-09,QUEENS,Request Large Bulky Item Collection,Sewer,Sanitation Condition,General Construction/Plumbing,Traffic Signal Condition,Missed Collection (All Materials),Dirty Conditions,Illegal Parking,Blocked Driveway,Street Condition,Street Light Condition,Noise - Residential,Derelict Vehicle,HEAT/HOT WATER,Water System,"(1978,)",249,53.0,47.0,45.0,39.0,38.0,37.0,190,134.0,129.0,88.0,73.0,66.0,66.0,60.0
2019-04-09,STATEN ISLAND,Request Large Bulky Item Collection,Sidewalk Condition,Derelict Vehicle,Blocked Driveway,Sewer,Derelict Vehicles,Sanitation Condition,Electronics Waste,Street Condition,Illegal Parking,Missed Collection (All Materials),Water System,Dirty Conditions,Root/Sewer/Sidewalk Condition,Noise - Residential,"(405,)",62,11.0,10.0,8.0,8.0,8.0,7.0,41,34.0,33.0,27.0,19.0,15.0,11.0,11.0
2019-04-09,Unspecified,Benefit Card Replacement,DCA / DOH New License Application Request,Question,Broken Parking Meter,Bereavement Support Group,Housing Options,For Hire Vehicle Complaint,DOF Parking - Payment Issue,HPD Literature Request,Highway Condition,Street Condition,DOF Parking - Request Status,Ferry Inquiry,Maintenance or Facility,DOF Parking - Request Copy,"(134,)",31,2.0,2.0,1.0,1.0,1.0,1.0,25,24.0,11.0,8.0,7.0,5.0,4.0,2.0
2019-04-10,NYC,Illegal Parking,Water System,PAINT/PLASTER,General Construction/Plumbing,PLUMBING,Missed Collection (All Materials),DOOR/WINDOW,HEAT/HOT WATER,Request Large Bulky Item Collection,Noise - Residential,Street Condition,Blocked Driveway,Noise,UNSANITARY CONDITION,Street Light Condition,"(7456,)",511,194.0,176.0,175.0,148.0,133.0,133.0,447,443.0,426.0,391.0,362.0,273.0,229.0,200.0
2019-04-10,BRONX,HEAT/HOT WATER,Graffiti,Street Condition,Request Large Bulky Item Collection,FLOORING/STAIRS,GENERAL,WATER LEAK,Noise - Residential,UNSANITARY CONDITION,Blocked Driveway,PAINT/PLASTER,PLUMBING,Street Light Condition,DOOR/WINDOW,Illegal Parking,"(1246,)",142,39.0,36.0,34.0,24.0,24.0,22.0,99,82.0,64.0,58.0,57.0,57.0,54.0,45.0
2019-04-10,BROOKLYN,Illegal Parking,PAINT/PLASTER,Missed Collection (All Materials),Derelict Vehicles,Noise,Building/Use,PLUMBING,Request Large Bulky Item Collection,HEAT/HOT WATER,Blocked Driveway,Noise - Residential,Street Condition,UNSANITARY CONDITION,Street Light Condition,General Construction/Plumbing,"(2412,)",183,60.0,59.0,56.0,54.0,51.0,49.0,170,147.0,143.0,110.0,103.0,84.0,67.0,67.0
2019-04-10,MANHATTAN,Noise,Request Large Bulky Item Collection,UNSANITARY CONDITION,PLUMBING,Homeless Person Assistance,PAINT/PLASTER,GENERAL,Noise - Residential,HEAT/HOT WATER,Illegal Parking,Street Condition,Noise - Street/Sidewalk,General Construction/Plumbing,Water System,Noise - Commercial,"(1498,)",164,34.0,33.0,32.0,31.0,29.0,29.0,125,107.0,91.0,69.0,53.0,40.0,39.0,35.0
2019-04-10,QUEENS,Request Large Bulky Item Collection,Street Light Condition,Derelict Vehicles,Sidewalk Condition,Noise,General Construction/Plumbing,Sanitation Condition,Illegal Parking,Blocked Driveway,Street Condition,Noise - Residential,Water System,Noise - Vehicle,Derelict Vehicle,HEAT/HOT WATER,"(1767,)",165,45.0,41.0,40.0,38.0,38.0,37.0,160,130.0,118.0,82.0,81.0,51.0,49.0,47.0
2019-04-10,STATEN ISLAND,Street Condition,General Construction/Plumbing,Noise,Noise - Residential,Sidewalk Condition,New Tree Request,Traffic Signal Condition,Request Large Bulky Item Collection,Illegal Parking,Missed Collection (All Materials),Electronics Waste,Water System,Derelict Vehicle,Blocked Driveway,Derelict Vehicles,"(420,)",62,12.0,12.0,9.0,8.0,8.0,7.0,40,32.0,29.0,23.0,16.0,14.0,13.0,13.0
2019-04-10,Unspecified,Benefit Card Replacement,Consumer Complaint,OEM Literature Request,Maintenance or Facility,Traffic Signal Condition,Violation of Park Rules,Taxi Compliment,DOF Parking - Payment Issue,DCA / DOH New License Application Request,HPD Literature Request,Question,Highway Condition,DOF Parking - Request Status,Bridge Condition,Street Condition,"(113,)",39,3.0,2.0,2.0,2.0,2.0,1.0,11,8.0,8.0,7.0,6.0,5.0,3.0,3.0
2019-04-11,NYC,HEAT/HOT WATER,General Construction/Plumbing,Water System,PAINT/PLASTER,PLUMBING,Derelict Vehicles,Missed Collection (All Materials),Request Large Bulky Item Collection,Illegal Parking,Noise - Residential,Blocked Driveway,Street Condition,Noise,Street Light Condition,UNSANITARY CONDITION,"(7990,)",710,214.0,188.0,171.0,169.0,153.0,146.0,617,567.0,398.0,341.0,308.0,290.0,271.0,238.0
2019-04-11,BRONX,HEAT/HOT WATER,Request Large Bulky Item Collection,FLOORING/STAIRS,ELECTRIC,Street Condition,Derelict Vehicles,WATER LEAK,Noise - Residential,UNSANITARY CONDITION,PAINT/PLASTER,Illegal Parking,PLUMBING,Street Light Condition,Blocked Driveway,DOOR/WINDOW,"(1378,)",258,33.0,31.0,29.0,27.0,26.0,23.0,109,99.0,67.0,64.0,60.0,55.0,52.0,44.0
2019-04-11,BROOKLYN,Request Large Bulky Item Collection,Missed Collection (All Materials),PLUMBING,Sanitation Condition,Water System,Noise,Electronics Waste,Illegal Parking,HEAT/HOT WATER,Blocked Driveway,Noise - Residential,General Construction/Plumbing,UNSANITARY CONDITION,Street Condition,Derelict Vehicles,"(2552,)",233,63.0,62.0,61.0,60.0,59.0,59.0,198,183.0,141.0,105.0,74.0,74.0,70.0,66.0
2019-04-11,MANHATTAN,Noise,UNSANITARY CONDITION,PAINT/PLASTER,PLUMBING,Water System,Noise - Vehicle,Noise - Commercial,HEAT/HOT WATER,Illegal Parking,Noise - Residential,Noise - Street/Sidewalk,Street Light Condition,General Construction/Plumbing,Request Large Bulky Item Collection,Street Condition,"(1553,)",171,37.0,36.0,35.0,34.0,32.0,31.0,157,96.0,92.0,64.0,60.0,57.0,52.0,48.0
2019-04-11,QUEENS,Request Large Bulky Item Collection,Derelict Vehicles,General Construction/Plumbing,Building/Use,Sidewalk Condition,Noise,Missed Collection (All Materials),Illegal Parking,Street Condition,Blocked Driveway,HEAT/HOT WATER,Noise - Residential,Street Light Condition,Water System,Derelict Vehicle,"(2013,)",254,54.0,51.0,49.0,42.0,38.0,38.0,173,132.0,128.0,108.0,82.0,74.0,64.0,60.0
2019-04-11,STATEN ISLAND,Request Large Bulky Item Collection,Water System,Blocked Driveway,Noise - Residential,General Construction/Plumbing,Sidewalk Condition,Root/Sewer/Sidewalk Condition,Illegal Parking,Street Condition,Electronics Waste,Missed Collection (All Materials),Sanitation Condition,Street Light Condition,Dirty Conditions,Derelict Vehicle,"(383,)",45,14.0,10.0,10.0,10.0,9.0,9.0,32,29.0,28.0,23.0,21.0,20.0,16.0,14.0
2019-04-11,Unspecified,Benefit Card Replacement,Maintenance or Facility,Housing Options,DOF Parking - Request Copy,Street Sign - Missing,Question,Forms,DOF Parking - Payment Issue,HPD Literature Request,Highway Condition,DCA / DOH New License Application Request,Taxi Complaint,Street Light Condition,Animal in a Park,Illegal Parking,"(111,)",26,3.0,3.0,2.0,2.0,2.0,2.0,15,10.0,10.0,5.0,4.0,4.0,4.0,4.0
2019-04-12,NYC,Request Large Bulky Item Collection,General Construction/Plumbing,Water System,Missed Collection (All Materials),Derelict Vehicle,PAINT/PLASTER,Sanitation Condition,Illegal Parking,Noise - Residential,HEAT/HOT WATER,Blocked Driveway,Street Condition,Street Light Condition,Noise,UNSANITARY CONDITION,"(7239,)",571,167.0,161.0,143.0,137.0,131.0,130.0,553,530.0,403.0,351.0,302.0,281.0,200.0,190.0
