,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_name,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,x_coordinate_state_plane,y_coordinate_state_plane
4069,ADDRESS,DSNY,Department of Sanitation,3055070008,BROOKLYN,,,,BROOKLYN,2019-06-04T00:00:00.000,12 BROOKLYN,Request Large Bulky Item Collection,2019-06-02T15:01:00.000,58 STREET,59 STREET,Request Large Bulky Item Collection,,N/A,5805 20 AVENUE,11204,,,,40.620421021579354,"{'type': 'Point', 'coordinates': [-73.981794722317, 40.620421021579]}",Sidewalk,-73.98179472231706,PHONE,BROOKLYN,Unspecified,2019-06-04T00:00:00.000,,,Closed,20 AVENUE,,,42850260,989304,165313
4070,ADDRESS,DEP,Department of Environmental Protection,3065900001,BROOKLYN,,,,BROOKLYN,,12 BROOKLYN,Lead,2019-06-02T15:01:00.000,E 8 ST,E 9 ST,Lead Kit Request (Residential) (L10),,N/A,802 AVENUE N,11230,,,,40.614900419537655,"{'type': 'Point', 'coordinates': [-73.966059725488, 40.614900419538]}",,-73.96605972548844,ONLINE,BROOKLYN,Unspecified,,,,Open,AVENUE N,,,42845305,993673,163303
4071,ADDRESS,TLC,Taxi and Limousine Commission,1004400001,MANHATTAN,,,,NEW YORK,,03 MANHATTAN,For Hire Vehicle Complaint,2019-06-02T15:01:03.000,EAST 12 STREET,EAST 13 STREET,Driver Complaint,2019-06-16T15:01:03.000,N/A,200A 1 AVENUE,10009,,,,40.73014911410296,"{'type': 'Point', 'coordinates': [-73.983420855314, 40.730149114103]}",Street,-73.98342085531405,ONLINE,MANHATTAN,Unspecified,,The Taxi and Limousine Commission will send a confirmation letter in 14 days to confirm your complaint details.  At the hearing you may be required to provide information regarding this complaint.  Please note your Service Request number for future reference.,,Open,1 AVENUE,,,42845628,988845,205290
4072,ADDRESS,TLC,Taxi and Limousine Commission,3067060036,BROOKLYN,,,,BROOKLYN,,14 BROOKLYN,For Hire Vehicle Complaint,2019-06-02T15:01:06.000,AVENUE I,AVENUE J,Driver Complaint,2019-06-16T15:01:06.000,N/A,972 EAST 14 STREET,11230,,,,40.62587847605966,"{'type': 'Point', 'coordinates': [-73.962484117775, 40.62587847606]}",Street,-73.9624841177752,ONLINE,BROOKLYN,Unspecified,,The Taxi and Limousine Commission will send a confirmation letter in 14 days to confirm your complaint details.  At the hearing you may be required to provide information regarding this complaint.  Please note your Service Request number for future reference.,,Open,EAST 14 STREET,,,42848500,994664,167303
4073,INTERSECTION,NYPD,New York City Police Department,,BROOKLYN,,,,BROOKLYN,2019-06-02T16:45:53.000,14 BROOKLYN,Traffic,2019-06-02T15:01:14.000,,,Congestion/Gridlock,2019-06-02T23:01:14.000,Precinct,,11226,EAST   18 STREET,TENNIS COURT,,40.64840232546488,"{'type': 'Point', 'coordinates': [-73.962875063127, 40.648402325465]}",Street/Sidewalk,-73.96287506312737,PHONE,BROOKLYN,Unspecified,2019-06-02T16:45:53.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,,,,42848029,994552,175509
4074,ADDRESS,NYPD,New York City Police Department,2043190001,BRONX,,,,BRONX,2019-06-02T20:58:48.000,11 BRONX,Illegal Parking,2019-06-02T15:01:17.000,CRUGER AVENUE,HOLLAND AVENUE,Posted Parking Sign Violation,2019-06-02T23:01:17.000,Precinct,721 LYDIG AVENUE,10462,,,,40.85448348939296,"{'type': 'Point', 'coordinates': [-73.866551326785, 40.854483489393]}",Street/Sidewalk,-73.86655132678487,PHONE,BRONX,Unspecified,2019-06-02T20:58:48.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,LYDIG AVENUE,,,42849678,1021167,250617
4075,ADDRESS,NYPD,New York City Police Department,4015910085,QUEENS,,,,ELMHURST,2019-06-02T15:39:52.000,04 QUEENS,Noise - Residential,2019-06-02T15:01:23.000,94 STREET,95 STREET,Loud Music/Party,2019-06-02T23:01:23.000,Precinct,94-15 42 AVENUE,11373,,,,40.74546532129552,"{'type': 'Point', 'coordinates': [-73.871154534974, 40.745465321296]}",Residential Building/House,-73.87115453497351,MOBILE,QUEENS,Unspecified,2019-06-02T15:39:52.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,42 AVENUE,,,42847475,1019952,210896
4076,ADDRESS,DSNY,Department of Sanitation,3059160012,BROOKLYN,,,,BROOKLYN,2019-06-08T00:00:00.000,10 BROOKLYN,Request Large Bulky Item Collection,2019-06-02T15:02:00.000,COLONIAL ROAD,RIDGE BOULEVARD,Request Large Bulky Item Collection,,N/A,138 73 STREET,11209,,,,40.63396079964917,"{'type': 'Point', 'coordinates': [-74.032011617139, 40.633960799649]}",Sidewalk,-74.03201161713865,PHONE,BROOKLYN,Unspecified,2019-06-08T00:00:00.000,,,Closed,73 STREET,,,42844365,975365,170247
4077,ADDRESS,DOB,Department of Buildings,3072160038,BROOKLYN,,,,BROOKLYN,2019-06-02T15:02:15.000,13 BROOKLYN,Elevator,2019-06-02T15:02:15.000,,,Elevator - Single Device On Property/No Alternate Service,,N/A,675 AVENUE Z,11223,,,,40.58636907130172,"{'type': 'Point', 'coordinates': [-73.968961679071, 40.586369071302]}",,-73.96896167907141,UNKNOWN,BROOKLYN,Unspecified,2019-06-02T00:00:00.000,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,,Open,AVENUE Z,,,42850310,992871,152908
4078,ADDRESS,NYPD,New York City Police Department,4015910084,QUEENS,,,,ELMHURST,2019-06-02T15:39:52.000,04 QUEENS,Noise - Residential,2019-06-02T15:02:20.000,94 STREET,95 STREET,Loud Music/Party,2019-06-02T23:02:20.000,Precinct,94-17 42 AVENUE,11373,,,,40.74547352727173,"{'type': 'Point', 'coordinates': [-73.871129256681, 40.745473527272]}",Residential Building/House,-73.87112925668053,MOBILE,QUEENS,Unspecified,2019-06-02T15:39:52.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,42 AVENUE,,,42845774,1019959,210899
4079,ADDRESS,DPR,Department of Parks and Recreation,3040730032,BROOKLYN,,,,BROOKLYN,,05 BROOKLYN,Overgrown Tree/Branches,2019-06-02T15:02:51.000,DUMONT AVENUE,LIVONIA AVENUE,Blocking Street,2019-07-02T15:02:51.000,N/A,526 VAN SICLEN AVENUE,11207,,,,40.66663204231638,"{'type': 'Point', 'coordinates': [-73.888774956127, 40.666632042316]}",Street,-73.88877495612721,OTHER,BROOKLYN,Unspecified,,"The Department of Parks and Recreation usually requires 30 days to inspect the issue and may take up to 60 days to resolve it, if warranted. Please note your Service Request number for future reference.",,Open,VAN SICLEN AVENUE,,,42848035,1015106,182168
4080,ADDRESS,NYPD,New York City Police Department,1020290001,MANHATTAN,,,,NEW YORK,2019-06-02T15:21:38.000,10 MANHATTAN,Noise - Residential,2019-06-02T15:02:55.000,WEST 143 STREET,WEST 144 STREET,Loud Music/Party,2019-06-02T23:02:55.000,Precinct,2698 FREDERICK DOUGLASS BOULEVARD,10030,,,,40.82170599775753,"{'type': 'Point', 'coordinates': [-73.942729573533, 40.821705997758]}",Residential Building/House,-73.94272957353319,ONLINE,MANHATTAN,Unspecified,2019-06-02T15:21:38.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,FREDERICK DOUGLASS BOULEVARD,,,42848336,1000101,238652
4081,ADDRESS,DSNY,Department of Sanitation,3051990056,BROOKLYN,,,,BROOKLYN,2019-06-06T00:00:00.000,14 BROOKLYN,Request Large Bulky Item Collection,2019-06-02T15:03:00.000,DITMAS AVENUE,NEWKIRK AVENUE,Request Large Bulky Item Collection,,N/A,547 ARGYLE ROAD,11230,,,,40.635752358437095,"{'type': 'Point', 'coordinates': [-73.965274479436, 40.635752358437]}",Sidewalk,-73.96527447943627,PHONE,BROOKLYN,Unspecified,2019-06-06T00:00:00.000,,,Closed,ARGYLE ROAD,,,42845233,993888,170900
4082,ADDRESS,DOB,Department of Buildings,4086070194,QUEENS,,,,Floral Park,2019-06-04T00:00:00.000,13 QUEENS,General Construction/Plumbing,2019-06-02T15:03:15.000,,,Egress - Doors Locked/Blocked/Improper/No Secondary Means,,N/A,84-18 LITTLE NECK PARKWAY,11001,,,,40.73582692140339,"{'type': 'Point', 'coordinates': [-73.713511274026, 40.735826921403]}",,-73.71351127402632,UNKNOWN,QUEENS,Unspecified,2019-06-04T00:00:00.000,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",,Closed,LITTLE NECK PARKWAY,,,42849625,1063645,207488
4083,ADDRESS,DOB,Department of Buildings,3020050149,BROOKLYN,,,,BROOKLYN,2019-06-03T00:00:00.000,02 BROOKLYN,General Construction/Plumbing,2019-06-02T15:03:15.000,,,Working Contrary To Stop Work Order,,N/A,728 FULTON STREET,11238,,,,40.6854787130121,"{'type': 'Point', 'coordinates': [-73.972384198741, 40.685478713012]}",,-73.97238419874097,UNKNOWN,BROOKLYN,Unspecified,2019-06-03T00:00:00.000,The Department of Buildings investigated this complaint and determined that no further action was necessary.,,Closed,FULTON STREET,,,42848785,991909,189016
4084,,DPR,Department of Parks and Recreation,,Unspecified,,,,BROOKLYN,2019-06-07T14:44:11.000,0 Unspecified,Maintenance or Facility,2019-06-02T15:03:58.000,,,Structure - Indoors,2019-06-16T15:03:58.000,N/A,,11237,,,,,,Park,,MOBILE,Unspecified,Bushwick Inlet Park,2019-06-07T14:44:11.000,The Department of Parks and Recreation has completed the requested work order and corrected the problem.,,Closed,,,,42848175,,
4085,ADDRESS,DSNY,Brooklyn South 10,3059880029,BROOKLYN,,,,BROOKLYN,2019-06-05T12:00:00.000,10 BROOKLYN,Missed Collection (All Materials),2019-06-02T15:04:00.000,3 AVENUE,4 AVENUE,1RB Missed Recycling - M/G/Pl,,N/A,352 80 STREET,11209,,,,40.62748966791078,"{'type': 'Point', 'coordinates': [-74.027861996698, 40.627489667911]}",Sidewalk,-74.0278619966984,PHONE,BROOKLYN,Unspecified,2019-06-05T12:00:00.000,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",,Closed,80 STREET,,,42859843,976516,167889
4086,INTERSECTION,DEP,Department of Environmental Protection,,BRONX,,,,BRONX,2019-06-03T08:04:00.000,08 BRONX,Noise,2019-06-02T15:04:00.000,,,"Noise, Ice Cream Truck (NR4)",,N/A,,10463,GOUVERNEUR AVENUE,VAN CORTLANDT PARK SOUTH,,40.88486808373441,"{'type': 'Point', 'coordinates': [-73.89080395748, 40.884868083734]}",,-73.89080395748026,ONLINE,BRONX,Unspecified,2019-06-03T08:04:00.000,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,Closed,,,,42847016,1014444,261678
4087,ADDRESS,NYPD,New York City Police Department,3017870036,BROOKLYN,,,,BROOKLYN,2019-06-02T17:09:22.000,03 BROOKLYN,Noise - Commercial,2019-06-02T15:04:18.000,THROOP AVENUE,MARCUS GARVEY BOULEVARD,Loud Music/Party,2019-06-02T23:04:18.000,Precinct,358 KOSCIUSKO STREET,11221,,,,40.691883821627684,"{'type': 'Point', 'coordinates': [-73.940313267992, 40.691883821628]}",Club/Bar/Restaurant,-73.94031326799151,ONLINE,BROOKLYN,Unspecified,2019-06-02T17:09:22.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,KOSCIUSKO STREET,,,42848267,1000802,191354
4088,ADDRESS,DOB,Department of Buildings,4116000008,QUEENS,,,,South Ozone Park,2019-06-02T15:04:18.000,10 QUEENS,Building/Use,2019-06-02T15:04:18.000,,,Illegal Conversion Of Residential Building/Space,,N/A,109-16 120 STREET,11420,,,,40.68221951975281,"{'type': 'Point', 'coordinates': [-73.821174762067, 40.682219519753]}",,-73.82117476206675,UNKNOWN,QUEENS,Unspecified,2019-06-02T00:00:00.000,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,,Open,120 STREET,,,42847238,1033848,187878
4089,ADDRESS,NYPD,New York City Police Department,5000130008,STATEN ISLAND,,,,STATEN ISLAND,2019-06-02T21:21:21.000,01 STATEN ISLAND,Illegal Parking,2019-06-02T15:04:27.000,BEND,HAMILTON AVENUE,Commercial Overnight Parking,2019-06-02T23:04:27.000,Precinct,185 ST MARKS PLACE,10301,,,,40.64535797539355,"{'type': 'Point', 'coordinates': [-74.080729189021, 40.645357975394]}",Street/Sidewalk,-74.08072918902054,ONLINE,STATEN ISLAND,Unspecified,2019-06-02T21:21:21.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,ST MARKS PLACE,,,42844579,961847,174408
4090,ADDRESS,NYPD,New York City Police Department,2039900067,BRONX,,,,BRONX,2019-06-02T17:52:25.000,10 BRONX,Noise - Street/Sidewalk,2019-06-02T15:04:36.000,STEARNS STREET,MACLAY AVENUE,Loud Talking,2019-06-02T23:04:36.000,Precinct,1627 PARKER STREET,10462,,,,40.83910016766787,"{'type': 'Point', 'coordinates': [-73.851464834123, 40.839100167668]}",Street/Sidewalk,-73.85146483412252,MOBILE,BRONX,Unspecified,2019-06-02T17:52:25.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,PARKER STREET,,,42847603,1025350,245019
4091,ADDRESS,NYPD,New York City Police Department,3011520003,BROOKLYN,,,,BROOKLYN,2019-06-02T21:10:02.000,08 BROOKLYN,Illegal Parking,2019-06-02T15:04:44.000,ST MARKS AVENUE,PROSPECT PLACE,Posted Parking Sign Violation,2019-06-02T23:04:44.000,Precinct,641 VANDERBILT AVENUE,11238,,,,40.67791868101152,"{'type': 'Point', 'coordinates': [-73.968756834383, 40.677918681012]}",Street/Sidewalk,-73.96875683438307,MOBILE,BROOKLYN,Unspecified,2019-06-02T21:10:02.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,VANDERBILT AVENUE,,,42848023,992916,186262
4092,ADDRESS,TLC,Taxi and Limousine Commission,4001370013,QUEENS,,,,SUNNYSIDE,,02 QUEENS,Taxi Complaint,2019-06-02T15:04:48.000,SKILLMAN AVENUE,43 AVENUE,Driver Complaint,2019-06-16T15:04:48.000,N/A,41-29 46 STREET,11104,,,,40.746285005717645,"{'type': 'Point', 'coordinates': [-73.918058605992, 40.746285005718]}",,-73.91805860599237,ONLINE,QUEENS,Unspecified,,The Taxi and Limousine Commission will contact you within 14 days to confirm your complaint details. Please note your Service Request number for future reference.,,Open,46 STREET,,Other,42849048,1006955,211179
4093,ADDRESS,DEP,Department of Environmental Protection,4013340071,QUEENS,,,,Woodside,,02 QUEENS,Air Quality,2019-06-02T15:05:00.000,59 PL,60 ST,"Air: Smoke, Chimney or vent (AS1)",,N/A,59-29 QUEENS BOULEVARD,11377,,,,40.74160637319744,"{'type': 'Point', 'coordinates': [-73.90526788867, 40.741606373197]}",,-73.90526788866985,ONLINE,QUEENS,Unspecified,2019-06-04T09:25:00.000,The Department of Environmental Protection has inspected your complaint and determined that further investigation is required. More information will be available once the condition is resolved. Please visit nyc.gov/311 or call 311 at a later time to check the status of your complaint.,,Started,QUEENS BOULEVARD,,,42846999,1010501,209478
4094,ADDRESS,DSNY,Queens East 12,4100680224,QUEENS,,,,Jamaica,2019-06-03T12:00:00.000,12 QUEENS,Sanitation Condition,2019-06-02T15:05:00.000,107 ROAD,109 AVENUE,12 Dead Animals,,N/A,107-47 139 STREET,11435,,,,40.688073119383525,"{'type': 'Point', 'coordinates': [-73.806959363858, 40.688073119384]}",Sidewalk,-73.80695936385759,PHONE,QUEENS,Unspecified,2019-06-03T12:00:00.000,The Department of Sanitation investigated this complaint and found no condition at the location.,,Closed,139 STREET,,,42850536,1037786,190019
4095,ADDRESS,NYPD,New York City Police Department,4075680060,QUEENS,,,,OAKLAND GARDENS,2019-06-02T19:22:01.000,11 QUEENS,Illegal Parking,2019-06-02T15:05:42.000,230 STREET,EAST HAMPTON BOULEVARD,Blocked Hydrant,2019-06-02T23:05:42.000,Precinct,230-15 57 ROAD,11364,,,,40.75383394248516,"{'type': 'Point', 'coordinates': [-73.749419383957, 40.753833942485]}",Street/Sidewalk,-73.74941938395726,ONLINE,QUEENS,Unspecified,2019-06-02T19:22:01.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,57 ROAD,,,42847094,1053675,214018
4096,ADDRESS,NYPD,New York City Police Department,1009457501,MANHATTAN,,,,NEW YORK,2019-06-02T16:58:09.000,06 MANHATTAN,Noise - Vehicle,2019-06-02T15:05:56.000,2 AVENUE,QUEENS MIDTOWN TUNNEL APPROACH,Car/Truck Horn,2019-06-02T23:05:56.000,Precinct,300 EAST 40 STREET,10016,,,,40.748479345714074,"{'type': 'Point', 'coordinates': [-73.973022153009, 40.748479345714]}",Street/Sidewalk,-73.97302215300893,ONLINE,MANHATTAN,Unspecified,2019-06-02T16:58:09.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,EAST 40 STREET,,,42846372,991725,211969
4097,ADDRESS,DSNY,Manhattan 05,1008050097,MANHATTAN,,,,NEW YORK,2019-06-04T12:00:00.000,05 MANHATTAN,Sanitation Condition,2019-06-02T15:06:00.000,AVENUE OF THE AMERICAS,7 AVENUE,15 Street Cond/Dump-Out/Drop-Off,,DSNY Garage,158 WEST   30 STREET,10001,,,,40.747941455501326,"{'type': 'Point', 'coordinates': [-73.991226405942, 40.747941455501]}",Street,-73.9912264059419,MOBILE,MANHATTAN,Unspecified,2019-06-04T12:00:00.000,The Department of Sanitation investigated this complaint and found no condition at the location.,,Closed,WEST   30 STREET,,,42856917,986681,211772
4098,INTERSECTION,DEP,Department of Environmental Protection,,BRONX,,,,BRONX,2019-06-03T08:04:00.000,08 BRONX,Noise,2019-06-02T15:06:00.000,,,"Noise, Ice Cream Truck (NR4)",,N/A,,10463,GOUVERNEUR AVENUE,VAN CORTLANDT PARK SOUTH,,40.88486808373441,"{'type': 'Point', 'coordinates': [-73.89080395748, 40.884868083734]}",,-73.89080395748026,ONLINE,BRONX,Unspecified,2019-06-03T08:04:00.000,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,Closed,,,,42847015,1014444,261678
4099,ADDRESS,NYPD,New York City Police Department,4094710027,QUEENS,,,,SOUTH RICHMOND HILL,2019-06-03T05:05:11.000,09 QUEENS,Blocked Driveway,2019-06-02T15:06:03.000,129 STREET,130 STREET,No Access,2019-06-02T23:06:03.000,Precinct,129-13 97 AVENUE,11419,,,,40.69345810308187,"{'type': 'Point', 'coordinates': [-73.8186059209, 40.693458103082]}",Street/Sidewalk,-73.81860592090024,PHONE,QUEENS,Unspecified,2019-06-03T05:05:11.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,97 AVENUE,,,42845547,1034552,191974
4100,ADDRESS,NYPD,New York City Police Department,2038670023,BRONX,,,,BRONX,2019-06-02T21:16:15.000,09 BRONX,Noise - Residential,2019-06-02T15:06:14.000,EAST 172 STREET,EAST 174 STREET,Banging/Pounding,2019-06-02T23:06:14.000,Precinct,1340 STRATFORD AVENUE,10472,,,,40.83252565879467,"{'type': 'Point', 'coordinates': [-73.876265467175, 40.832525658795]}",Residential Building/House,-73.87626546717489,PHONE,BRONX,Unspecified,2019-06-02T21:16:15.000,The Police Department responded to the complaint and determined that police action was not necessary.,,Closed,STRATFORD AVENUE,,,42847450,1018491,242613
4101,ADDRESS,NYPD,New York City Police Department,4120700105,QUEENS,,,,JAMAICA,2019-06-02T16:43:52.000,12 QUEENS,Noise - Vehicle,2019-06-02T15:06:22.000,SUTTER AVENUE,129 AVENUE,Car/Truck Music,2019-06-02T23:06:22.000,Precinct,128-11 145 STREET,11436,,,,40.672103278476634,"{'type': 'Point', 'coordinates': [-73.793890767506, 40.672103278477]}",Street/Sidewalk,-73.7938907675061,MOBILE,QUEENS,Unspecified,2019-06-02T16:43:52.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,Closed,145 STREET,,,42845915,1041424,184209
