,address_type,agency,agency_name,bbl,borough,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,latitude,location,location_type,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,x_coordinate_state_plane,y_coordinate_state_plane
323,ADDRESS,NYPD,New York City Police Department,1020740040,MANHATTAN,NEW YORK,,09 MANHATTAN,Noise - Street/Sidewalk,2019-06-08T00:52:26.000,WEST 142 STREET,WEST 143 STREET,Loud Music/Party,2019-06-08T08:52:26.000,Precinct,126 HAMILTON PLACE,10031,,,40.82395144740735,"{'type': 'Point', 'coordinates': [-73.949162697659, 40.823951447407]}",Street/Sidewalk,-73.94916269765878,MOBILE,MANHATTAN,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,HAMILTON PLACE,,,42901078,998320,239469
324,ADDRESS,NYPD,New York City Police Department,1006120052,MANHATTAN,NEW YORK,2019-06-08T01:14:38.000,02 MANHATTAN,Noise - Commercial,2019-06-08T00:52:48.000,GREENWICH AVENUE,7 AVENUE SOUTH,Car/Truck Music,2019-06-08T08:52:48.000,Precinct,10 PERRY STREET,10014,,,40.735845666695056,"{'type': 'Point', 'coordinates': [-74.001176335845, 40.735845666695]}",Store/Commercial,-74.00117633584543,PHONE,MANHATTAN,Unspecified,2019-06-08T01:14:38.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,PERRY STREET,,,42902707,983924,207365
325,ADDRESS,NYPD,New York City Police Department,3010280068,BROOKLYN,BROOKLYN,,06 BROOKLYN,Noise - Residential,2019-06-08T00:52:49.000,4 AVENUE,5 AVENUE,Banging/Pounding,2019-06-08T08:52:49.000,Precinct,223 13 STREET,11215,,,40.66755271787044,"{'type': 'Point', 'coordinates': [-73.989906846689, 40.66755271787]}",Residential Building/House,-73.98990684668902,MOBILE,BROOKLYN,Unspecified,2019-06-08T01:02:08.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,13 STREET,,,42901255,987050,182484
326,,DOE,School - Manhattan Academy for Arts and Language,1008897501,MANHATTAN,NEW YORK,,01 MANHATTAN,School Maintenance,2019-06-08T00:53:16.000,LEXINGTON AVENUE,PARK AVENUE,Air Conditioning Problem,2019-06-11T00:53:16.000,School,111 EAST 33 STREET,10016,,,40.74617538846103,"{'type': 'Point', 'coordinates': [-73.981240669176, 40.746175388461]}",School,-73.98124066917552,PHONE,MANHATTAN,School - Manhattan Academy for Arts and Language,,The Department of Education usually requires 3 days to respond to this type of complaint. Please note your service request number for future reference.,Open,EAST 33 STREET,,,42902509,989448,211129
327,ADDRESS,NYPD,New York City Police Department,2027200005,BRONX,BRONX,,02 BRONX,Noise - Residential,2019-06-08T00:53:23.000,BEND,EAST 156 STREET,Loud Music/Party,2019-06-08T08:53:23.000,Precinct,712 FOX STREET,10455,,,40.81468264138027,"{'type': 'Point', 'coordinates': [-73.899231867869, 40.81468264138]}",Residential Building/House,-73.89923186786936,MOBILE,BRONX,Unspecified,2019-06-08T01:01:06.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,FOX STREET,,,42898482,1012143,236104
328,ADDRESS,NYPD,New York City Police Department,1016200023,MANHATTAN,NEW YORK,2019-06-08T01:54:59.000,11 MANHATTAN,Noise - Residential,2019-06-08T00:53:41.000,EAST 112 STREET,EAST 115 STREET,Loud Music/Party,2019-06-08T08:53:41.000,Precinct,1735 MADISON AVENUE,10029,,,40.798937167531285,"{'type': 'Point', 'coordinates': [-73.945602494459, 40.798937167531]}",Residential Building/House,-73.94560249445924,ONLINE,MANHATTAN,Unspecified,2019-06-08T01:54:59.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,MADISON AVENUE,,,42897878,999311,230356
329,ADDRESS,NYPD,New York City Police Department,4013900009,QUEENS,EAST ELMHURST,2019-06-08T02:01:20.000,03 QUEENS,Noise - Street/Sidewalk,2019-06-08T00:53:55.000,30 AVENUE,31 AVENUE,Loud Music/Party,2019-06-08T08:53:55.000,Precinct,30-06 93 STREET,11369,,,40.76122548508239,"{'type': 'Point', 'coordinates': [-73.875986409203, 40.761225485082]}",Street/Sidewalk,-73.87598640920294,PHONE,QUEENS,Unspecified,2019-06-08T02:01:20.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,93 STREET,,,42904353,1018605,216636
330,ADDRESS,NYPD,New York City Police Department,1018310042,MANHATTAN,NEW YORK,2019-06-08T02:30:19.000,10 MANHATTAN,Noise - Commercial,2019-06-08T00:53:59.000,ST NICHOLAS AVENUE,8 AVENUE,Loud Music/Party,2019-06-08T08:53:59.000,Precinct,218 WEST 116 STREET,10026,,,40.80366159255181,"{'type': 'Point', 'coordinates': [-73.953595754391, 40.803661592552]}",Store/Commercial,-73.9535957543914,MOBILE,MANHATTAN,Unspecified,2019-06-08T01:42:26.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,WEST 116 STREET,,,42899827,997097,232076
331,INTERSECTION,NYPD,New York City Police Department,,BRONX,BRONX,2019-06-08T01:52:53.000,09 BRONX,Noise - Street/Sidewalk,2019-06-08T00:54:06.000,,,Loud Music/Party,2019-06-08T08:54:06.000,Precinct,,10473,ROSEDALE AVENUE,LACOMBE AVENUE,40.814529874515266,"{'type': 'Point', 'coordinates': [-73.865218890112, 40.814529874515]}",Street/Sidewalk,-73.86521889011219,ONLINE,BRONX,Unspecified,2019-06-08T01:52:53.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,,,,42898541,1021558,236061
332,BLOCKFACE,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,,05 MANHATTAN,Blocked Driveway,2019-06-08T00:54:12.000,PARK AVENUE,LEXINGTON AVENUE,No Access,2019-06-08T08:54:12.000,Precinct,EAST 32 STREET,10016,,,,,Street/Sidewalk,,PHONE,MANHATTAN,Unspecified,2019-06-08T01:14:39.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,EAST 32 STREET,,,42903865,,
333,ADDRESS,NYPD,New York City Police Department,1020020073,MANHATTAN,NEW YORK,,09 MANHATTAN,Noise - Residential,2019-06-08T00:54:14.000,BROADWAY,RIVERSIDE DRIVE,Loud Music/Party,2019-06-08T08:54:14.000,Precinct,627 WEST 136 STREET,10031,,,40.821110489182615,"{'type': 'Point', 'coordinates': [-73.955368416671, 40.821110489183]}",Residential Building/House,-73.95536841667096,ONLINE,MANHATTAN,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,WEST 136 STREET,,,42901305,996603,238433
334,ADDRESS,NYPD,New York City Police Department,4006190014,QUEENS,ASTORIA,,01 QUEENS,Noise - Commercial,2019-06-08T00:54:28.000,31 STREET,32 STREET,Loud Music/Party,2019-06-08T08:54:28.000,Precinct,31-19 NEWTOWN AVENUE,11102,,,40.767437815899136,"{'type': 'Point', 'coordinates': [-73.920624636156, 40.767437815899]}",Club/Bar/Restaurant,-73.92062463615646,ONLINE,QUEENS,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,NEWTOWN AVENUE,,,42905479,1006237,218885
335,ADDRESS,NYPD,New York City Police Department,2038730008,BRONX,BRONX,2019-06-08T01:19:49.000,09 BRONX,Noise - Residential,2019-06-08T00:54:30.000,NOBLE AVENUE,ROSEDALE AVENUE,Loud Music/Party,2019-06-08T08:54:30.000,Precinct,1723 EAST 172 STREET,10472,,,40.83244758657458,"{'type': 'Point', 'coordinates': [-73.870162182848, 40.832447586575]}",Residential Building/House,-73.87016218284845,MOBILE,BRONX,Unspecified,2019-06-08T01:19:49.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,EAST 172 STREET,,,42900815,1020180,242587
336,ADDRESS,NYPD,New York City Police Department,1019877501,MANHATTAN,NEW YORK,,09 MANHATTAN,Noise - Street/Sidewalk,2019-06-08T00:55:07.000,AMSTERDAM AVENUE,OLD BROADWAY,Loud Music/Party,2019-06-08T08:55:07.000,Precinct,525 WEST 133 STREET,10027,,,40.817997491323844,"{'type': 'Point', 'coordinates': [-73.954127685056, 40.817997491324]}",Street/Sidewalk,-73.95412768505584,MOBILE,MANHATTAN,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,WEST 133 STREET,,,42905490,996947,237299
337,ADDRESS,NYPD,New York City Police Department,2025160147,BRONX,BRONX,,04 BRONX,Noise - Residential,2019-06-08T00:55:20.000,WEST 167 STREET,WEST 168 STREET,Loud Music/Party,2019-06-08T08:55:20.000,Precinct,1193 NELSON AVENUE,10452,,,40.83745907955441,"{'type': 'Point', 'coordinates': [-73.925546352689, 40.837459079554]}",Residential Building/House,-73.92554635268857,ONLINE,BRONX,Unspecified,2019-06-08T01:52:54.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,NELSON AVENUE,,,42901313,1004852,244395
338,ADDRESS,NYPD,New York City Police Department,1020257501,MANHATTAN,NEW YORK,,10 MANHATTAN,Noise - Street/Sidewalk,2019-06-08T00:55:37.000,7 AVENUE,8 AVENUE,Loud Music/Party,2019-06-08T08:55:37.000,Precinct,204 WEST 140 STREET,10030,,,40.818702893978546,"{'type': 'Point', 'coordinates': [-73.941966226219, 40.818702893979]}",Street/Sidewalk,-73.9419662262189,ONLINE,MANHATTAN,Unspecified,2019-06-08T01:01:06.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,WEST 140 STREET,,,42901055,1000313,237558
339,ADDRESS,NYPD,New York City Police Department,1016600023,MANHATTAN,NEW YORK,2019-06-08T02:36:35.000,11 MANHATTAN,Noise - Commercial,2019-06-08T00:56:15.000,EAST 110 STREET,EAST 111 STREET,Car/Truck Horn,2019-06-08T08:56:15.000,Precinct,2145 2 AVENUE,10029,,,40.79339574405206,"{'type': 'Point', 'coordinates': [-73.940424502344, 40.793395744052]}",Store/Commercial,-73.94042450234399,MOBILE,MANHATTAN,Unspecified,2019-06-08T02:01:22.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,2 AVENUE,,,42903734,1000746,228338
340,INTERSECTION,NYPD,New York City Police Department,,BRONX,BRONX,2019-06-08T01:17:42.000,07 BRONX,Noise - Street/Sidewalk,2019-06-08T00:56:31.000,,,Loud Music/Party,2019-06-08T08:56:31.000,Precinct,,10463,WEST KINGSBRIDGE ROAD,HEATH AVENUE,40.872619836537766,"{'type': 'Point', 'coordinates': [-73.904676266136, 40.872619836538]}",Street/Sidewalk,-73.90467626613614,PHONE,BRONX,Unspecified,2019-06-08T01:17:42.000,This complaint does not fall under the Police Department's jurisdiction.,Closed,,,,42905803,1010613,257211
341,ADDRESS,NYPD,New York City Police Department,2055190084,BRONX,BRONX,,10 BRONX,Noise - Residential,2019-06-08T00:57:24.000,CROSS BRONX EP NB EN BLAIR AV,WISSMAN AVENUE,Loud Music/Party,2019-06-08T08:57:24.000,Precinct,236 BLAIR AVENUE,10465,,,40.81996232873883,"{'type': 'Point', 'coordinates': [-73.807631763181, 40.819962328739]}",Residential Building/House,-73.80763176318106,MOBILE,BRONX,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,BLAIR AVENUE,,,42899911,1037494,238070
342,INTERSECTION,NYPD,New York City Police Department,,BROOKLYN,BROOKLYN,2019-06-08T01:24:56.000,01 BROOKLYN,Noise - Commercial,2019-06-08T00:57:29.000,,,Loud Music/Party,2019-06-08T08:57:29.000,Precinct,,11211,GRAND STREET,UNION AVENUE,40.71095680897805,"{'type': 'Point', 'coordinates': [-73.951117325953, 40.710956808978]}",Club/Bar/Restaurant,-73.95111732595345,ONLINE,BROOKLYN,Unspecified,2019-06-08T01:24:56.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,Closed,,,,42905678,997802,198301
343,ADDRESS,NYPD,New York City Police Department,1013700042,MANHATTAN,NEW YORK,2019-06-08T02:27:12.000,06 MANHATTAN,Noise - Residential,2019-06-08T00:57:39.000,1 AVENUE,SUTTON PLACE,Banging/Pounding,2019-06-08T08:57:39.000,Precinct,410 EAST 59 STREET,10022,,,40.75940015260988,"{'type': 'Point', 'coordinates': [-73.9614740101, 40.75940015261]}",Residential Building/House,-73.96147401010045,MOBILE,MANHATTAN,Unspecified,2019-06-08T02:26:12.000,The Police Department responded to the complaint and determined that police action was not necessary.,Closed,EAST 59 STREET,,,42896854,994923,215949
344,ADDRESS,NYPD,New York City Police Department,4135680013,QUEENS,ROSEDALE,,13 QUEENS,Blocked Driveway,2019-06-08T00:58:04.000,243 STREET,249 STREET,Partial Access,2019-06-08T08:58:04.000,Precinct,243-37 MAYDA ROAD,11422,,,40.65895623061522,"{'type': 'Point', 'coordinates': [-73.739943388395, 40.658956230615]}",Street/Sidewalk,-73.73994338839547,PHONE,QUEENS,Unspecified,,"Your complaint has been forwarded to the New York Police Department for a non-emergency response. If the police determine the vehicle is illegally parked, they will ticket the vehicle and then you may either contact a private towing company to remove the vehicle or ask your local precinct to contact 'rotation tow'. Any fees charged for towing will have to be paid by the vehicle owner. 311 will have additional information in 8 hours. Please note your service request number for future reference.",Open,MAYDA ROAD,,,42902440,1056403,179459
345,INTERSECTION,NYPD,New York City Police Department,,MANHATTAN,NEW YORK,,12 MANHATTAN,Noise - Street/Sidewalk,2019-06-08T00:58:19.000,,,Loud Music/Party,2019-06-08T08:58:19.000,Precinct,,10032,ST NICHOLAS AVENUE,WEST  158 STREET,40.83309826087525,"{'type': 'Point', 'coordinates': [-73.940652749599, 40.833098260875]}",Street/Sidewalk,-73.9406527495994,ONLINE,MANHATTAN,Unspecified,2019-06-08T01:13:37.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,,,,42901054,1000673,242803
346,ADDRESS,NYPD,New York City Police Department,3043170017,BROOKLYN,BROOKLYN,,05 BROOKLYN,Noise - Residential,2019-06-08T00:58:22.000,LINDEN BOULEVARD,DE WITT AVENUE,Loud Music/Party,2019-06-08T08:58:22.000,Precinct,82 LOUISIANA AVENUE,11207,,,40.657237053979095,"{'type': 'Point', 'coordinates': [-73.895040204002, 40.657237053979]}",Residential Building/House,-73.89504020400192,PHONE,BROOKLYN,Unspecified,2019-06-08T01:06:19.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,LOUISIANA AVENUE,,,42901261,1013372,178743
347,ADDRESS,NYPD,New York City Police Department,3011220010,BROOKLYN,BROOKLYN,,08 BROOKLYN,Noise - Commercial,2019-06-08T00:58:36.000,VANDERBILT AVENUE,CLINTON AVENUE,Loud Music/Party,2019-06-08T08:58:36.000,Precinct,856 ATLANTIC AVENUE,11238,,,40.681587872522506,"{'type': 'Point', 'coordinates': [-73.96672163786, 40.681587872523]}",Store/Commercial,-73.9667216378596,MOBILE,BROOKLYN,Unspecified,2019-06-08T01:05:12.000,Your complaint has been received by the Police Department and additional information will be available later.,Assigned,ATLANTIC AVENUE,,,42905422,993480,187599
348,ADDRESS,NYPD,New York City Police Department,1008960023,MANHATTAN,NEW YORK,2019-06-08T02:02:26.000,06 MANHATTAN,Noise - Residential,2019-06-08T00:58:46.000,EAST 14 STREET,EAST 15 STREET,Loud Talking,2019-06-08T08:58:46.000,Precinct,233 SECOND AVENUE,10003,,,40.732575666618324,"{'type': 'Point', 'coordinates': [-73.984791373329, 40.732575666618]}",Residential Building/House,-73.98479137332944,ONLINE,MANHATTAN,Unspecified,2019-06-08T02:02:27.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,SECOND AVENUE,,,42896935,988465,206174
349,ADDRESS,NYPD,New York City Police Department,1007650035,MANHATTAN,NEW YORK,2019-06-08T02:15:50.000,04 MANHATTAN,Noise - Residential,2019-06-08T00:58:53.000,7 AVENUE,8 AVENUE,Loud Music/Party,2019-06-08T08:58:53.000,Precinct,205 WEST 15 STREET,10011,,,40.73946600079259,"{'type': 'Point', 'coordinates': [-73.999686052824, 40.739466000793]}",Residential Building/House,-73.99968605282386,PHONE,MANHATTAN,Unspecified,2019-06-08T02:15:50.000,The Police Department responded to the complaint and took action to fix the condition.,Closed,WEST 15 STREET,,,42900814,984337,208684
350,ADDRESS,NYPD,New York City Police Department,1020880043,MANHATTAN,NEW YORK,,09 MANHATTAN,Noise - Street/Sidewalk,2019-06-08T00:59:02.000,BROADWAY,RIVERSIDE DRIVE,Loud Music/Party,2019-06-08T08:59:02.000,Precinct,620 WEST 141 STREET,10031,,,40.82416166479311,"{'type': 'Point', 'coordinates': [-73.952978057044, 40.824161664793]}",Street/Sidewalk,-73.95297805704422,MOBILE,MANHATTAN,Unspecified,,Your complaint has been forwarded to the New York Police Department for a non-emergency response. Your complaint will take priority over other non-emergency complaints. 311 will have additional information in 8 hours. Please note your service request number for future reference.,Open,WEST 141 STREET,,,42895153,997264,239545
